2017-04-13 17:33:49,0.0
2017-04-13 17:33:50,0.0
2017-04-13 17:33:51,0.0
2017-04-13 17:33:52,0.0
2017-04-13 17:33:53,0.0
2017-04-13 17:33:54,0.0
2017-04-13 17:33:55,0.0
2017-04-13 17:33:56,0.0
2017-04-13 17:33:57,0.0
2017-04-13 17:33:58,0.0
2017-04-13 17:33:59,0.0
2017-04-13 17:34:00,0.0
2017-04-13 17:34:01,0.0
2017-04-13 17:34:02,0.0
2017-04-13 17:34:03,0.0
2017-04-13 17:34:04,0.0
2017-04-13 17:34:05,0.0
2017-04-13 17:34:06,0.0
2017-04-13 17:34:07,0.0
2017-04-13 17:34:08,0.0
2017-04-13 17:34:09,0.0
2017-04-13 17:34:10,0.0
2017-04-13 17:34:11,0.0
2017-04-13 17:34:12,0.0
2017-04-13 17:34:13,0.0
2017-04-13 17:34:14,0.0
2017-04-13 17:34:15,0.0
2017-04-13 17:34:16,0.0
2017-04-13 17:34:17,0.0
2017-04-13 17:34:18,0.0
2017-04-13 17:34:19,0.0
2017-04-13 17:34:20,0.0
2017-04-13 17:34:21,0.0
2017-04-13 17:34:22,0.0
2017-04-13 17:34:23,0.0
2017-04-13 17:34:24,0.0
2017-04-13 17:34:25,0.0
2017-04-13 17:34:26,0.0
2017-04-13 17:34:27,0.0
2017-04-13 17:34:28,0.0
2017-04-13 17:34:29,0.0
2017-04-13 17:34:30,0.1
2017-04-13 17:34:31,0.2
2017-04-13 17:34:32,103.3
2017-04-13 17:34:33,345.1
2017-04-13 17:34:34,8.1
2017-04-13 17:34:35,8.0
2017-04-13 17:34:36,8.0
2017-04-13 17:34:37,8.0
2017-04-13 17:34:38,88.1
2017-04-13 17:34:39,359.4
2017-04-13 17:34:40,7.9
2017-04-13 17:34:41,7.9
2017-04-13 17:34:42,7.9
2017-04-13 17:34:43,7.9
2017-04-13 17:34:44,73.3
2017-04-13 17:34:45,380.1
2017-04-13 17:34:46,7.9
2017-04-13 17:34:47,7.9
2017-04-13 17:34:48,7.9
2017-04-13 17:34:49,7.9
2017-04-13 17:34:50,51.4
2017-04-13 17:34:51,393.7
2017-04-13 17:34:52,8.1
2017-04-13 17:34:53,8.0
2017-04-13 17:34:54,8.0
2017-04-13 17:34:55,8.0
2017-04-13 17:34:56,37.6
2017-04-13 17:34:57,414.0
2017-04-13 17:34:58,7.9
2017-04-13 17:34:59,7.9
2017-04-13 17:35:00,7.9
2017-04-13 17:35:01,7.9
2017-04-13 17:35:02,19.4
2017-04-13 17:35:03,425.7
2017-04-13 17:35:04,7.9
2017-04-13 17:35:05,7.9
2017-04-13 17:35:06,7.9
2017-04-13 17:35:07,7.9
2017-04-13 17:35:08,8.0
2017-04-13 17:35:09,8.3
2017-04-13 17:35:10,8.6
2017-04-13 17:35:11,8.9
2017-04-13 17:35:12,9.1
2017-04-13 17:35:13,9.3
2017-04-13 17:35:14,9.5
2017-04-13 17:35:15,9.6
2017-04-13 17:35:16,9.7
2017-04-13 17:35:17,9.9
2017-04-13 17:35:18,10.0
2017-04-13 17:35:19,10.1
2017-04-13 17:35:20,10.1
2017-04-13 17:35:21,10.2
2017-04-13 17:35:22,10.2
2017-04-13 17:35:23,9.9
2017-04-13 17:35:24,9.7
2017-04-13 17:35:25,9.5
2017-04-13 17:35:26,9.2
2017-04-13 17:35:27,9.1
2017-04-13 17:35:28,8.9
2017-04-13 17:35:29,8.8
2017-04-13 17:35:30,8.7
2017-04-13 17:35:31,8.6
2017-04-13 17:35:32,8.4
2017-04-13 17:35:33,8.4
2017-04-13 17:35:34,8.3
2017-04-13 17:35:35,8.2
2017-04-13 17:35:36,8.2
2017-04-13 17:35:37,8.2
2017-04-13 17:35:38,8.1
2017-04-13 17:35:39,8.1
2017-04-13 17:35:40,8.1
2017-04-13 17:35:41,8.0
2017-04-13 17:35:42,8.0
2017-04-13 17:35:43,8.0
2017-04-13 17:35:44,8.0
2017-04-13 17:35:45,8.0
2017-04-13 17:35:46,8.0
2017-04-13 17:35:47,8.0
2017-04-13 17:35:48,7.9
2017-04-13 17:35:49,8.0
2017-04-13 17:35:50,8.0
2017-04-13 17:35:51,7.9
2017-04-13 17:35:52,7.9
2017-04-13 17:35:53,8.0
2017-04-13 17:35:54,8.0
2017-04-13 17:35:55,7.9
2017-04-13 17:35:56,8.0
2017-04-13 17:35:57,8.0
2017-04-13 17:35:58,7.9
2017-04-13 17:35:59,7.9
2017-04-13 17:36:00,7.9
2017-04-13 17:36:01,7.9
2017-04-13 17:36:02,7.9
2017-04-13 17:36:03,8.0
2017-04-13 17:36:04,8.0
2017-04-13 17:36:05,7.9
2017-04-13 17:36:06,7.9
2017-04-13 17:36:07,7.9
2017-04-13 17:36:08,7.9
2017-04-13 17:36:09,7.9
2017-04-13 17:36:10,7.9
2017-04-13 17:36:11,7.9
2017-04-13 17:36:12,7.9
2017-04-13 17:36:13,7.9
2017-04-13 17:36:14,7.9
2017-04-13 17:36:15,7.9
2017-04-13 17:36:16,7.9
2017-04-13 17:36:17,7.9
2017-04-13 17:36:18,7.8
2017-04-13 17:36:19,7.9
2017-04-13 17:36:20,7.8
2017-04-13 17:36:21,7.8
2017-04-13 17:36:22,7.9
2017-04-13 17:36:23,7.9
2017-04-13 17:36:24,7.9
2017-04-13 17:36:25,7.9
2017-04-13 17:36:26,7.9
2017-04-13 17:36:27,7.9
2017-04-13 17:36:28,7.9
2017-04-13 17:36:29,7.9
2017-04-13 17:36:30,7.9
2017-04-13 17:36:31,7.9
2017-04-13 17:36:32,7.9
2017-04-13 17:36:33,7.9
2017-04-13 17:36:34,7.9
2017-04-13 17:36:35,7.9
2017-04-13 17:36:36,7.9
2017-04-13 17:36:37,7.9
2017-04-13 17:36:38,7.9
2017-04-13 17:36:39,7.9
2017-04-13 17:36:40,7.9
2017-04-13 17:36:41,7.9
2017-04-13 17:36:42,7.9
2017-04-13 17:36:43,7.9
2017-04-13 17:36:44,7.9
2017-04-13 17:36:45,7.9
2017-04-13 17:36:46,7.9
2017-04-13 17:36:47,7.9
2017-04-13 17:36:48,7.8
2017-04-13 17:36:49,7.8
2017-04-13 17:36:50,7.8
2017-04-13 17:36:51,7.8
2017-04-13 17:36:52,7.8
2017-04-13 17:36:53,7.8
2017-04-13 17:36:54,7.8
2017-04-13 17:36:55,7.8
2017-04-13 17:36:56,7.8
2017-04-13 17:36:57,7.8
2017-04-13 17:36:58,7.8
2017-04-13 17:36:59,7.8
2017-04-13 17:37:00,7.8
2017-04-13 17:37:01,7.8
2017-04-13 17:37:02,7.8
2017-04-13 17:37:03,7.8
2017-04-13 17:37:04,7.8
2017-04-13 17:37:05,7.8
2017-04-13 17:37:06,7.9
2017-04-13 17:37:07,7.9
2017-04-13 17:37:08,7.9
2017-04-13 17:37:09,7.9
2017-04-13 17:37:10,7.9
2017-04-13 17:37:11,7.9
2017-04-13 17:37:12,7.9
2017-04-13 17:37:13,7.9
2017-04-13 17:37:14,7.9
2017-04-13 17:37:15,7.9
2017-04-13 17:37:16,7.9
2017-04-13 17:37:17,7.9
2017-04-13 17:37:18,7.9
2017-04-13 17:37:19,7.8
2017-04-13 17:37:20,7.8
2017-04-13 17:37:21,7.9
2017-04-13 17:37:22,7.9
2017-04-13 17:37:23,7.9
2017-04-13 17:37:24,7.8
2017-04-13 17:37:25,7.8
2017-04-13 17:37:26,7.8
2017-04-13 17:37:27,7.8
2017-04-13 17:37:28,7.7
2017-04-13 17:37:29,1.7
2017-04-13 17:37:30,1.7
2017-04-13 17:37:31,1.7
2017-04-13 17:37:32,1.7
2017-04-13 17:37:33,1.7
2017-04-13 17:37:34,51.0
2017-04-13 17:37:35,247.6
2017-04-13 17:37:36,256.2
2017-04-13 17:37:37,256.0
2017-04-13 17:37:38,262.3
2017-04-13 17:37:39,262.6
2017-04-13 17:37:40,263.1
2017-04-13 17:37:41,262.7
2017-04-13 17:37:42,263.3
2017-04-13 17:37:43,263.5
2017-04-13 17:37:44,270.1
2017-04-13 17:37:45,269.6
2017-04-13 17:37:46,270.0
2017-04-13 17:37:47,269.6
2017-04-13 17:37:48,269.8
2017-04-13 17:37:49,269.2
2017-04-13 17:37:50,269.5
2017-04-13 17:37:51,269.1
2017-04-13 17:37:52,269.2
2017-04-13 17:37:53,269.6
2017-04-13 17:37:54,269.9
2017-04-13 17:37:55,269.8
2017-04-13 17:37:56,269.9
2017-04-13 17:37:57,269.4
2017-04-13 17:37:58,269.8
2017-04-13 17:37:59,269.5
2017-04-13 17:38:00,269.8
2017-04-13 17:38:01,269.5
2017-04-13 17:38:02,269.7
2017-04-13 17:38:03,269.2
2017-04-13 17:38:04,269.4
2017-04-13 17:38:05,264.0
2017-04-13 17:38:06,275.3
2017-04-13 17:38:07,267.5
2017-04-13 17:38:08,267.8
2017-04-13 17:38:09,267.6
2017-04-13 17:38:10,268.2
2017-04-13 17:38:11,267.9
2017-04-13 17:38:12,273.6
